dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
565,0.02709961,0.17424309,0.17424309
566,-0.13476562,-0.85852176,0.85852176
567,0.123535156,1.1751537,1.1751537
568,0.0024414062,0.020009542,0.020009542
569,0.13476562,-0.5155174,0.5155174
570,0.061035156,0.19673647,0.19673647
571,0.12109375,1.2714748,1.2714748
572,0.0078125,-0.18369545,0.18369545
573,0.03955078,0.55548835,0.55548835
574,-0.13867188,-2.4368882,2.4368882
575,0.1171875,0.29356328,0.29356328
576,-0.12792969,-1.8401269,1.8401269
577,0.05834961,2.0983992,2.0983992
578,0.08544922,0.7654763,0.7654763
579,0.06738281,1.9082062,1.9082062
580,0.05126953,1.3144147,1.3144147
581,0.018554688,-0.13222577,0.13222577
582,-0.1875,-2.825025,2.825025
583,0.076171875,0.6339107,0.6339107
584,0.053222656,1.2892791,1.2892791
585,-0.08300781,-1.0059751,1.0059751
586,0.04711914,0.645774,0.645774
587,0.059814453,0.32465568,0.32465568
588,-0.07324219,-0.69427687,0.69427687
589,0.052978516,-0.25959,0.25959
590,-0.03881836,-0.42551902,0.42551902
591,-0.032226562,0.66041654,0.66041654
592,-0.04345703,-0.3369462,0.3369462
593,-0.050048828,0.2314305,0.2314305
594,0.0020751953,-0.20426913,0.20426913
595,0.052734375,0.5375527,0.5375527
596,-0.026123047,-1.4911358,1.4911358
597,0.1796875,2.7173061,2.7173061
598,-0.24511719,-3.7654388,3.7654388
599,-0.059326172,-1.0346278,1.0346278
600,0.032226562,-0.97211045,0.97211045
601,-0.029541016,-0.38966247,0.38966247
602,-0.171875,-2.4823,2.4823
603,-0.12109375,-1.1694633,1.1694633
604,0.01977539,0.47988188,0.47988188
605,-0.05029297,-0.07514817,0.07514817
606,0.083984375,0.9453426,0.9453426
607,-0.08691406,-1.5162685,1.5162685
608,0.046875,0.43079457,0.43079457
609,-0.08496094,-1.1312805,1.1312805
610,0.032958984,1.2275547,1.2275547
611,-0.032714844,-1.1838752,1.1838752
612,-0.012207031,-0.54903865,0.54903865
613,0.1015625,1.9028581,1.9028581
614,-0.08105469,-0.14512992,0.14512992
615,-0.064453125,-0.29625526,0.29625526
616,-0.06542969,-1.4715825,1.4715825
617,0.095703125,2.4089048,2.4089048
618,0.08203125,2.3560395,2.3560395
619,0.09863281,0.8013182,0.8013182
620,0.09326172,1.5015783,1.5015783
621,0.0029296875,-0.46682468,0.46682468
622,0.06738281,0.8441594,0.8441594
623,-0.051757812,-1.4803598,1.4803598
624,-0.021118164,0.15136334,0.15136334
625,-0.11279297,-0.11965714,0.11965714
626,0.2265625,2.1272526,2.1272526
627,-0.037597656,0.013604861,0.013604861
628,0.08496094,0.93613976,0.93613976
629,-0.0024414062,-0.27843922,0.27843922
630,-0.0024414062,-0.5369039,0.5369039
631,0.048339844,0.6028512,0.6028512
632,-0.07470703,-0.6623609,0.6623609
633,0.020019531,1.0969054,1.0969054
634,-0.06640625,-1.3869238,1.3869238
635,0.008300781,0.64564854,0.64564854
636,-0.0029296875,-0.7709594,0.7709594
637,-0.10449219,-1.8444794,1.8444794
638,0.080078125,0.9782922,0.9782922
639,0.061279297,-0.0027284706,0.0027284706
640,-0.013671875,-0.8979186,0.8979186
641,-0.007080078,-1.5953742,1.5953742
642,0.08105469,1.4019177,1.4019177
643,-0.10449219,-1.2244492,1.2244492
644,-0.0126953125,0.27564904,0.27564904
645,0.026000977,0.4249772,0.4249772
646,0.048095703,-0.22172117,0.22172117
647,0.038085938,0.7378943,0.7378943
648,0.12988281,0.77855694,0.77855694
649,0.033935547,-0.0010571484,0.0010571484
650,0.07763672,0.725395,0.725395
651,0.009765625,1.0577761,1.0577761
652,-0.09277344,-1.3076538,1.3076538
653,-0.08105469,-1.4726684,1.4726684
654,0.15039062,1.6713138,1.6713138
655,-0.13574219,-1.7679038,1.7679038
656,0.052978516,1.1046499,1.1046499
657,0.057617188,-0.43379265,0.43379265
658,-0.106933594,0.070342906,0.070342906
